Cust_num,Region,Age,Order Quantity,Customer_Type,Improvement Area,Overall_Satisfaction
11243,NORTH,42,60,Prime,Packing & Shipping,Satisfied
11244,EAST,29,73,Prime,Packing & Shipping,Satisfied
11245,NORTH,41,19,Non_Prime,Website UI,Dis Satisfied
11246,SOUTH,50,14,Non_Prime,Packing & Shipping,Dis Satisfied
11247,WEST,41,31,Non_Prime,Product Quality,Dis Satisfied
11248,WEST,44,6,Non_Prime,Packing & Shipping,Dis Satisfied
11249,SOUTH,30,75,Prime,Packing & Shipping,Satisfied
11250,EAST,65,18,Non_Prime,Product Quality,Dis Satisfied
11251,SOUTH,38,15,Non_Prime,Packing & Shipping,Dis Satisfied
11252,EAST,63,32,Non_Prime,Packing & Shipping,Dis Satisfied
11253,NORTH,50,28,Non_Prime,Product Quality,Dis Satisfied
11254,WEST,31,52,Prime,Website UI,Satisfied
11255,WEST,45,71,Prime,Product Quality,Satisfied
11256,SOUTH,53,34,Prime,Product Quality,Dis Satisfied
11257,SOUTH,31,24,Prime,Website UI,Dis Satisfied
11258,EAST,70,20,Prime,Packing & Shipping,Dis Satisfied
11259,WEST,41,13,Non_Prime,Packing & Shipping,Dis Satisfied
11260,WEST,55,9,Prime,Packing & Shipping,Dis Satisfied
11261,EAST,41,36,Prime,Packing & Shipping,Satisfied
11262,WEST,44,31,Non_Prime,Packing & Shipping,Dis Satisfied
11263,SOUTH,34,5,Non_Prime,Website UI,Dis Satisfied
11264,SOUTH,33,79,Non_Prime,Packing & Shipping,Satisfied
11265,NORTH,19,61,Non_Prime,Product Quality,Satisfied
11266,EAST,31,67,Prime,Product Quality,Satisfied
11267,NORTH,30,39,Prime,Product Quality,Dis Satisfied
11268,NORTH,37,60,Prime,Product Quality,Satisfied
11269,WEST,34,78,Prime,Product Quality,Satisfied
11270,WEST,55,32,Non_Prime,Website UI,Dis Satisfied
11271,SOUTH,45,35,Non_Prime,Product Quality,Satisfied
11272,WEST,49,7,Prime,Website UI,Dis Satisfied
11273,WEST,44,40,Non_Prime,Website UI,Dis Satisfied
11274,EAST,42,58,Non_Prime,Packing & Shipping,Satisfied
11275,EAST,25,99,Prime,Website UI,Satisfied
11276,EAST,39,9,Non_Prime,Packing & Shipping,Dis Satisfied
11277,WEST,67,24,Prime,Packing & Shipping,Dis Satisfied
11278,SOUTH,36,65,Prime,Packing & Shipping,Satisfied
11279,NORTH,37,49,Non_Prime,Packing & Shipping,Satisfied
11280,EAST,52,38,Non_Prime,Packing & Shipping,Dis Satisfied
11281,SOUTH,25,68,Prime,Packing & Shipping,Satisfied
11282,NORTH,59,28,Non_Prime,Website UI,Dis Satisfied
11283,WEST,39,83,Non_Prime,Website UI,Satisfied
11284,WEST,30,9,Prime,Website UI,Dis Satisfied
11285,WEST,41,17,Non_Prime,Packing & Shipping,Dis Satisfied
11286,WEST,39,40,Prime,Website UI,Satisfied
11287,WEST,33,24,Prime,Packing & Shipping,Dis Satisfied
11288,WEST,37,28,Prime,Website UI,Dis Satisfied
11289,NORTH,63,19,Prime,Website UI,Dis Satisfied
11290,NORTH,45,40,Non_Prime,Product Quality,Dis Satisfied
11291,EAST,32,85,Prime,Packing & Shipping,Satisfied
11292,SOUTH,30,89,Non_Prime,Packing & Shipping,Satisfied
11293,SOUTH,28,83,Non_Prime,Product Quality,Satisfied
11294,NORTH,36,33,Non_Prime,Product Quality,Satisfied
11295,SOUTH,44,6,Prime,Packing & Shipping,Dis Satisfied
11296,NORTH,66,25,Non_Prime,Packing & Shipping,Dis Satisfied
11297,NORTH,46,6,Prime,Packing & Shipping,Dis Satisfied
11298,NORTH,32,24,Non_Prime,Website UI,Dis Satisfied
11299,SOUTH,26,79,Prime,Website UI,Satisfied
11300,WEST,46,15,Prime,Packing & Shipping,Dis Satisfied
11301,EAST,28,85,Prime,Website UI,Satisfied
11302,SOUTH,70,28,Non_Prime,Website UI,Dis Satisfied
11303,NORTH,63,36,Prime,Packing & Shipping,Dis Satisfied
11304,SOUTH,24,49,Prime,Packing & Shipping,Satisfied
11305,NORTH,69,31,Prime,Product Quality,Dis Satisfied
11306,NORTH,50,13,Non_Prime,Packing & Shipping,Dis Satisfied
11307,WEST,42,72,Prime,Product Quality,Satisfied
11308,SOUTH,41,21,Non_Prime,Website UI,Dis Satisfied
11309,NORTH,54,12,Prime,Website UI,Dis Satisfied
11310,EAST,42,49,Prime,Product Quality,Satisfied
11311,SOUTH,55,22,Prime,Packing & Shipping,Dis Satisfied
11312,WEST,34,16,Non_Prime,Product Quality,Dis Satisfied
11313,NORTH,45,23,Non_Prime,Website UI,Dis Satisfied
11314,WEST,55,23,Prime,Website UI,Dis Satisfied
11315,EAST,45,55,Prime,Product Quality,Satisfied
11316,NORTH,57,40,Prime,Packing & Shipping,Dis Satisfied
11317,WEST,40,33,Non_Prime,Packing & Shipping,Dis Satisfied
11318,NORTH,56,10,Prime,Product Quality,Dis Satisfied
11319,NORTH,39,26,Non_Prime,Website UI,Dis Satisfied
11320,EAST,19,80,Prime,Website UI,Satisfied
11321,SOUTH,69,6,Non_Prime,Product Quality,Dis Satisfied
11322,WEST,44,98,Prime,Packing & Shipping,Satisfied
11323,NORTH,42,87,Prime,Product Quality,Satisfied
11324,SOUTH,30,16,Prime,Product Quality,Dis Satisfied
11325,SOUTH,40,61,Prime,Website UI,Satisfied
11326,NORTH,60,36,Non_Prime,Product Quality,Dis Satisfied
11327,EAST,21,99,Non_Prime,Website UI,Satisfied
11328,SOUTH,44,57,Prime,Website UI,Satisfied
11329,SOUTH,27,69,Prime,Packing & Shipping,Satisfied
11330,NORTH,56,10,Non_Prime,Packing & Shipping,Dis Satisfied
11331,NORTH,36,8,Prime,Website UI,Dis Satisfied
11332,WEST,36,19,Non_Prime,Website UI,Dis Satisfied
11333,NORTH,36,59,Prime,Website UI,Satisfied
11334,SOUTH,30,13,Non_Prime,Website UI,Dis Satisfied
11335,WEST,45,78,Prime,Packing & Shipping,Satisfied
11336,NORTH,58,8,Prime,Product Quality,Dis Satisfied
11337,NORTH,34,26,Prime,Product Quality,Dis Satisfied
11338,WEST,18,75,Prime,Product Quality,Satisfied
11339,NORTH,46,37,Prime,Product Quality,Dis Satisfied
11340,NORTH,38,95,Non_Prime,Product Quality,Satisfied
11341,SOUTH,62,26,Non_Prime,Product Quality,Dis Satisfied
11342,WEST,43,40,Non_Prime,Product Quality,Dis Satisfied
11343,NORTH,34,36,Non_Prime,Packing & Shipping,Satisfied
11344,NORTH,37,48,Prime,Website UI,Satisfied
11345,EAST,40,26,Prime,Website UI,Dis Satisfied
11346,SOUTH,49,33,Prime,Packing & Shipping,Dis Satisfied
11347,SOUTH,29,83,Prime,Product Quality,Satisfied
11348,SOUTH,55,6,Non_Prime,Product Quality,Dis Satisfied
11349,SOUTH,45,49,Prime,Website UI,Satisfied
11350,NORTH,31,96,Prime,Product Quality,Satisfied
11351,SOUTH,68,28,Prime,Packing & Shipping,Dis Satisfied
11352,SOUTH,34,27,Prime,Website UI,Dis Satisfied
11353,SOUTH,65,25,Non_Prime,Website UI,Dis Satisfied
11354,WEST,43,41,Prime,Website UI,Satisfied
11355,WEST,43,84,Prime,Packing & Shipping,Satisfied
11356,WEST,66,19,Non_Prime,Packing & Shipping,Dis Satisfied
11357,NORTH,67,6,Prime,Product Quality,Dis Satisfied
11358,WEST,60,8,Prime,Website UI,Dis Satisfied
11359,WEST,59,8,Prime,Packing & Shipping,Dis Satisfied
11360,WEST,47,16,Prime,Product Quality,Dis Satisfied
11361,WEST,58,9,Prime,Website UI,Dis Satisfied
11362,SOUTH,28,49,Prime,Product Quality,Satisfied
11363,SOUTH,29,33,Prime,Packing & Shipping,Satisfied
11364,EAST,51,16,Non_Prime,Product Quality,Dis Satisfied
11365,SOUTH,37,11,Non_Prime,Packing & Shipping,Dis Satisfied
11366,NORTH,21,31,Prime,Packing & Shipping,Satisfied
11367,SOUTH,35,6,Prime,Website UI,Dis Satisfied
11368,NORTH,36,32,Prime,Packing & Shipping,Dis Satisfied
11369,NORTH,43,8,Prime,Product Quality,Dis Satisfied
11370,NORTH,24,52,Prime,Website UI,Satisfied
11371,SOUTH,43,21,Prime,Website UI,Dis Satisfied
11372,WEST,21,100,Prime,Website UI,Satisfied
11373,WEST,30,62,Prime,Packing & Shipping,Satisfied
11374,SOUTH,37,82,Prime,Packing & Shipping,Satisfied
11375,SOUTH,18,39,Prime,Website UI,Satisfied
11376,SOUTH,42,53,Non_Prime,Product Quality,Satisfied
11377,EAST,44,69,Prime,Packing & Shipping,Satisfied
11378,NORTH,48,11,Non_Prime,Website UI,Dis Satisfied
11379,SOUTH,32,36,Prime,Website UI,Satisfied
11380,SOUTH,64,40,Prime,Product Quality,Dis Satisfied
11381,NORTH,34,26,Prime,Website UI,Dis Satisfied
11382,SOUTH,45,87,Prime,Website UI,Satisfied
11383,SOUTH,25,43,Prime,Product Quality,Satisfied
11384,SOUTH,23,74,Prime,Packing & Shipping,Satisfied
11385,WEST,39,21,Non_Prime,Packing & Shipping,Dis Satisfied
11386,EAST,37,11,Non_Prime,Website UI,Dis Satisfied
11387,WEST,59,24,Prime,Packing & Shipping,Dis Satisfied
11388,WEST,33,62,Non_Prime,Packing & Shipping,Satisfied
11389,NORTH,50,36,Non_Prime,Packing & Shipping,Dis Satisfied
11390,SOUTH,46,13,Prime,Product Quality,Dis Satisfied
11391,NORTH,63,28,Non_Prime,Packing & Shipping,Dis Satisfied
11392,WEST,35,87,Non_Prime,Website UI,Satisfied
11393,EAST,35,40,Prime,Website UI,Satisfied
11394,NORTH,27,66,Prime,Product Quality,Satisfied
11395,WEST,27,83,Prime,Product Quality,Satisfied
11396,NORTH,32,86,Prime,Product Quality,Satisfied
11397,WEST,32,83,Prime,Product Quality,Satisfied
11398,SOUTH,38,97,Prime,Packing & Shipping,Satisfied
11399,NORTH,36,88,Non_Prime,Website UI,Satisfied
11400,SOUTH,30,81,Prime,Website UI,Satisfied
11401,WEST,30,67,Prime,Website UI,Satisfied
11402,EAST,21,37,Non_Prime,Product Quality,Satisfied
11403,WEST,34,9,Non_Prime,Website UI,Dis Satisfied
11404,WEST,61,6,Non_Prime,Product Quality,Dis Satisfied
11405,EAST,29,95,Prime,Product Quality,Satisfied
11406,WEST,57,6,Non_Prime,Packing & Shipping,Dis Satisfied
11407,NORTH,33,15,Prime,Website UI,Dis Satisfied
11408,WEST,21,71,Prime,Website UI,Satisfied
11409,WEST,54,22,Prime,Product Quality,Dis Satisfied
11410,NORTH,53,9,Non_Prime,Packing & Shipping,Dis Satisfied
11411,SOUTH,28,33,Prime,Website UI,Satisfied
11412,EAST,23,59,Prime,Packing & Shipping,Satisfied
11413,WEST,60,17,Non_Prime,Product Quality,Dis Satisfied
11414,WEST,32,28,Prime,Website UI,Dis Satisfied
11415,NORTH,30,32,Prime,Packing & Shipping,Dis Satisfied
11416,WEST,28,38,Prime,Product Quality,Satisfied
11417,NORTH,26,88,Prime,Packing & Shipping,Satisfied
11418,SOUTH,36,44,Non_Prime,Product Quality,Satisfied
11419,EAST,39,70,Prime,Packing & Shipping,Satisfied
11420,WEST,45,86,Non_Prime,Website UI,Satisfied
11421,SOUTH,38,82,Prime,Product Quality,Satisfied
11422,NORTH,62,11,Non_Prime,Product Quality,Dis Satisfied
11423,NORTH,50,13,Prime,Packing & Shipping,Dis Satisfied
11424,NORTH,38,10,Non_Prime,Product Quality,Dis Satisfied
11425,SOUTH,62,29,Non_Prime,Website UI,Dis Satisfied
11426,EAST,24,68,Prime,Website UI,Satisfied
11427,SOUTH,70,11,Non_Prime,Product Quality,Dis Satisfied
11428,NORTH,61,25,Non_Prime,Product Quality,Dis Satisfied
11429,NORTH,36,93,Prime,Product Quality,Satisfied
11430,WEST,41,23,Prime,Packing & Shipping,Dis Satisfied
11431,SOUTH,66,40,Non_Prime,Website UI,Dis Satisfied
11432,WEST,25,59,Prime,Website UI,Satisfied
11433,NORTH,30,6,Prime,Packing & Shipping,Dis Satisfied
11434,WEST,48,19,Prime,Product Quality,Dis Satisfied
11435,SOUTH,35,67,Prime,Product Quality,Dis Satisfied
11436,EAST,45,33,Non_Prime,Product Quality,Dis Satisfied
11437,SOUTH,46,19,Non_Prime,Product Quality,Satisfied
11438,NORTH,38,79,Prime,Product Quality,Dis Satisfied
11439,NORTH,45,36,Non_Prime,Website UI,Satisfied
11440,WEST,55,25,Non_Prime,Website UI,Dis Satisfied
11441,WEST,30,39,Non_Prime,Website UI,Dis Satisfied
11442,NORTH,47,29,Prime,Website UI,Satisfied
11443,SOUTH,50,38,Prime,Packing & Shipping,Satisfied
11444,SOUTH,32,46,Prime,Packing & Shipping,Satisfied
11445,SOUTH,58,9,Non_Prime,Website UI,Dis Satisfied
11446,SOUTH,41,85,Non_Prime,Product Quality,Dis Satisfied
11447,WEST,47,38,Prime,Product Quality,Dis Satisfied
11448,SOUTH,37,37,Prime,Packing & Shipping,Satisfied
11449,SOUTH,34,45,Prime,Website UI,Satisfied
11450,SOUTH,24,56,Prime,Packing & Shipping,Satisfied
11451,EAST,37,40,Non_Prime,Packing & Shipping,Satisfied
11452,WEST,45,92,Prime,Website UI,Satisfied
11453,SOUTH,59,20,Non_Prime,Website UI,Dis Satisfied
11454,SOUTH,49,10,Non_Prime,Product Quality,Dis Satisfied
11455,WEST,25,89,Non_Prime,Packing & Shipping,Satisfied
11456,SOUTH,43,80,Prime,Product Quality,Satisfied
11457,WEST,30,73,Prime,Product Quality,Satisfied
11458,WEST,40,7,Prime,Packing & Shipping,Dis Satisfied
11459,NORTH,34,13,Non_Prime,Website UI,Dis Satisfied
11460,WEST,41,19,Prime,Website UI,Dis Satisfied
11461,NORTH,40,35,Prime,Website UI,Dis Satisfied
11462,NORTH,21,30,Prime,Product Quality,Satisfied
11463,EAST,41,83,Non_Prime,Product Quality,Satisfied
11464,NORTH,36,9,Non_Prime,Packing & Shipping,Dis Satisfied
11465,WEST,26,36,Prime,Packing & Shipping,Satisfied
11466,SOUTH,39,60,Prime,Product Quality,Satisfied
11467,WEST,32,46,Non_Prime,Website UI,Satisfied
11468,NORTH,47,22,Non_Prime,Packing & Shipping,Dis Satisfied
11469,NORTH,31,37,Prime,Website UI,Satisfied
11470,WEST,32,31,Non_Prime,Website UI,Dis Satisfied
11471,EAST,46,27,Non_Prime,Website UI,Dis Satisfied
11472,SOUTH,20,87,Non_Prime,Product Quality,Satisfied
11473,WEST,21,72,Prime,Packing & Shipping,Satisfied
11474,WEST,55,20,Prime,Website UI,Dis Satisfied
11475,SOUTH,36,74,Prime,Packing & Shipping,Satisfied
11476,WEST,22,32,Prime,Product Quality,Satisfied
11477,WEST,37,25,Prime,Packing & Shipping,Dis Satisfied
11478,SOUTH,22,32,Prime,Product Quality,Satisfied
11479,EAST,53,27,Prime,Packing & Shipping,Dis Satisfied
11480,WEST,38,93,Prime,Website UI,Satisfied
11481,NORTH,58,16,Prime,Packing & Shipping,Dis Satisfied
11482,SOUTH,33,73,Prime,Website UI,Satisfied
11483,NORTH,57,17,Prime,Website UI,Dis Satisfied
11484,SOUTH,19,70,Prime,Packing & Shipping,Satisfied
11485,EAST,38,43,Non_Prime,Website UI,Satisfied
11486,SOUTH,34,39,Prime,Product Quality,Dis Satisfied
11487,EAST,35,84,Prime,Product Quality,Satisfied
11488,EAST,26,71,Non_Prime,Packing & Shipping,Satisfied
11489,NORTH,48,12,Non_Prime,Website UI,Dis Satisfied
11490,WEST,39,40,Prime,Website UI,Dis Satisfied
11491,SOUTH,39,30,Non_Prime,Product Quality,Dis Satisfied
11492,WEST,56,38,Prime,Packing & Shipping,Dis Satisfied
11493,EAST,55,31,Prime,Website UI,Dis Satisfied
11494,NORTH,49,39,Non_Prime,Product Quality,Dis Satisfied
11495,SOUTH,57,34,Prime,Packing & Shipping,Dis Satisfied
11496,WEST,34,37,Non_Prime,Packing & Shipping,Dis Satisfied
11497,NORTH,69,13,Non_Prime,Product Quality,Dis Satisfied
11498,WEST,64,13,Non_Prime,Packing & Shipping,Dis Satisfied
11499,SOUTH,57,13,Prime,Packing & Shipping,Dis Satisfied
11500,EAST,49,35,Prime,Product Quality,Dis Satisfied
11501,NORTH,64,31,Non_Prime,Packing & Shipping,Dis Satisfied
11502,SOUTH,68,18,Prime,Website UI,Dis Satisfied
11503,NORTH,32,40,Non_Prime,Product Quality,Dis Satisfied
11504,WEST,39,93,Prime,Product Quality,Satisfied
11505,NORTH,69,12,Prime,Product Quality,Dis Satisfied
11506,SOUTH,31,26,Non_Prime,Product Quality,Dis Satisfied
11507,EAST,63,37,Non_Prime,Product Quality,Dis Satisfied
11508,SOUTH,55,25,Non_Prime,Product Quality,Dis Satisfied
11509,SOUTH,32,34,Prime,Packing & Shipping,Satisfied
11510,EAST,60,29,Non_Prime,Product Quality,Dis Satisfied
11511,WEST,60,40,Non_Prime,Product Quality,Dis Satisfied
11512,SOUTH,40,30,Prime,Product Quality,Dis Satisfied
11513,EAST,66,15,Prime,Product Quality,Dis Satisfied
11514,NORTH,50,21,Non_Prime,Product Quality,Dis Satisfied
11515,SOUTH,42,32,Non_Prime,Product Quality,Satisfied
11516,NORTH,69,21,Non_Prime,Website UI,Dis Satisfied
11517,NORTH,31,59,Prime,Product Quality,Satisfied
11518,SOUTH,60,24,Prime,Packing & Shipping,Dis Satisfied
11519,WEST,61,24,Prime,Website UI,Dis Satisfied
11520,SOUTH,22,95,Prime,Website UI,Satisfied
11521,EAST,43,44,Prime,Packing & Shipping,Satisfied
11522,NORTH,32,28,Non_Prime,Product Quality,Dis Satisfied
11523,NORTH,43,72,Prime,Product Quality,Satisfied
11524,NORTH,49,27,Prime,Website UI,Dis Satisfied
11525,SOUTH,33,39,Non_Prime,Website UI,Dis Satisfied
11526,NORTH,33,35,Non_Prime,Website UI,Dis Satisfied
11527,NORTH,39,35,Non_Prime,Product Quality,Satisfied
11528,NORTH,64,15,Prime,Website UI,Dis Satisfied
11529,SOUTH,41,5,Non_Prime,Product Quality,Dis Satisfied
11530,WEST,39,83,Non_Prime,Product Quality,Satisfied
11531,NORTH,35,99,Prime,Packing & Shipping,Satisfied
11532,WEST,52,35,Non_Prime,Packing & Shipping,Dis Satisfied
11533,NORTH,42,13,Non_Prime,Product Quality,Dis Satisfied
11534,WEST,36,24,Non_Prime,Product Quality,Dis Satisfied
11535,WEST,27,38,Prime,Product Quality,Satisfied
11536,SOUTH,29,51,Prime,Website UI,Satisfied
11537,SOUTH,61,5,Prime,Product Quality,Dis Satisfied
11538,SOUTH,20,41,Prime,Product Quality,Satisfied
11539,SOUTH,56,25,Non_Prime,Product Quality,Dis Satisfied
11540,SOUTH,59,20,Prime,Packing & Shipping,Dis Satisfied
11541,NORTH,48,5,Non_Prime,Product Quality,Dis Satisfied
11542,NORTH,19,81,Non_Prime,Packing & Shipping,Satisfied
11543,NORTH,60,35,Non_Prime,Website UI,Dis Satisfied
11544,WEST,70,25,Non_Prime,Packing & Shipping,Dis Satisfied
11545,NORTH,34,62,Prime,Packing & Shipping,Satisfied
11546,WEST,31,28,Prime,Website UI,Dis Satisfied
11547,EAST,34,65,Prime,Packing & Shipping,Satisfied
11548,WEST,37,33,Prime,Product Quality,Dis Satisfied
11549,NORTH,32,33,Prime,Website UI,Satisfied
11550,WEST,46,34,Non_Prime,Website UI,Dis Satisfied
11551,SOUTH,68,12,Non_Prime,Packing & Shipping,Dis Satisfied
11552,WEST,33,31,Prime,Packing & Shipping,Dis Satisfied
11553,NORTH,49,26,Non_Prime,Packing & Shipping,Dis Satisfied
11554,SOUTH,27,44,Prime,Product Quality,Satisfied
11555,WEST,19,54,Prime,Website UI,Satisfied
11556,NORTH,25,61,Prime,Website UI,Satisfied
11557,NORTH,21,65,Prime,Packing & Shipping,Satisfied
11558,NORTH,30,14,Prime,Packing & Shipping,Dis Satisfied
11559,SOUTH,25,50,Prime,Website UI,Satisfied
11560,SOUTH,58,35,Prime,Website UI,Dis Satisfied
11561,SOUTH,65,34,Non_Prime,Packing & Shipping,Dis Satisfied
11562,SOUTH,44,36,Prime,Website UI,Satisfied
11563,WEST,52,39,Non_Prime,Product Quality,Dis Satisfied
11564,WEST,41,32,Non_Prime,Packing & Shipping,Dis Satisfied
11565,WEST,45,7,Non_Prime,Product Quality,Dis Satisfied
11566,NORTH,49,11,Non_Prime,Product Quality,Dis Satisfied
11567,NORTH,35,33,Non_Prime,Product Quality,Dis Satisfied
11568,SOUTH,64,12,Non_Prime,Packing & Shipping,Dis Satisfied
11569,WEST,43,76,Prime,Product Quality,Satisfied
11570,SOUTH,31,70,Prime,Packing & Shipping,Satisfied
11571,SOUTH,30,19,Non_Prime,Website UI,Dis Satisfied
11572,NORTH,59,15,Non_Prime,Packing & Shipping,Dis Satisfied
11573,NORTH,39,31,Prime,Website UI,Satisfied
11574,WEST,68,36,Non_Prime,Website UI,Dis Satisfied
11575,EAST,60,28,Non_Prime,Packing & Shipping,Dis Satisfied
11576,WEST,49,25,Non_Prime,Website UI,Dis Satisfied
11577,NORTH,61,20,Prime,Packing & Shipping,Dis Satisfied
11578,WEST,33,53,Prime,Packing & Shipping,Satisfied
11579,EAST,35,30,Non_Prime,Product Quality,Satisfied
11580,SOUTH,56,20,Non_Prime,Product Quality,Dis Satisfied
11581,SOUTH,45,15,Prime,Website UI,Dis Satisfied
11582,EAST,18,58,Non_Prime,Packing & Shipping,Satisfied
11583,NORTH,63,33,Prime,Packing & Shipping,Dis Satisfied
11584,WEST,52,18,Prime,Website UI,Dis Satisfied
11585,NORTH,32,72,Prime,Product Quality,Satisfied
11586,WEST,44,11,Prime,Website UI,Dis Satisfied
11587,NORTH,31,32,Non_Prime,Website UI,Dis Satisfied
11588,NORTH,44,70,Non_Prime,Product Quality,Satisfied
11589,WEST,57,26,Non_Prime,Website UI,Dis Satisfied
11590,NORTH,25,33,Prime,Packing & Shipping,Satisfied
11591,WEST,36,100,Prime,Packing & Shipping,Satisfied
11592,EAST,22,52,Prime,Product Quality,Satisfied
11593,WEST,51,7,Non_Prime,Product Quality,Dis Satisfied
11594,EAST,39,71,Prime,Website UI,Satisfied
11595,EAST,51,37,Prime,Website UI,Dis Satisfied
11596,NORTH,41,34,Non_Prime,Website UI,Satisfied
11597,SOUTH,34,30,Non_Prime,Website UI,Dis Satisfied
11598,WEST,36,35,Non_Prime,Product Quality,Dis Satisfied
11599,SOUTH,43,35,Prime,Website UI,Satisfied
11600,WEST,42,26,Prime,Product Quality,Dis Satisfied
11601,WEST,30,7,Non_Prime,Packing & Shipping,Dis Satisfied
11602,WEST,51,11,Prime,Website UI,Dis Satisfied
11603,SOUTH,63,34,Prime,Website UI,Dis Satisfied
11604,SOUTH,66,36,Non_Prime,Product Quality,Dis Satisfied
11605,NORTH,58,28,Prime,Product Quality,Dis Satisfied
11606,SOUTH,36,22,Prime,Packing & Shipping,Dis Satisfied
11607,NORTH,57,20,Prime,Packing & Shipping,Dis Satisfied
11608,EAST,33,22,Prime,Website UI,Dis Satisfied
11609,WEST,37,11,Non_Prime,Packing & Shipping,Dis Satisfied
11610,WEST,67,23,Non_Prime,Website UI,Dis Satisfied
11611,NORTH,44,48,Non_Prime,Website UI,Satisfied
11612,NORTH,37,6,Prime,Website UI,Dis Satisfied
11613,WEST,32,85,Prime,Packing & Shipping,Satisfied
11614,SOUTH,52,16,Prime,Website UI,Dis Satisfied
11615,NORTH,20,100,Non_Prime,Website UI,Satisfied
11616,WEST,48,13,Prime,Website UI,Dis Satisfied
11617,SOUTH,45,60,Prime,Product Quality,Satisfied
11618,WEST,32,72,Prime,Product Quality,Satisfied
11619,EAST,18,58,Prime,Packing & Shipping,Satisfied
11620,NORTH,52,11,Non_Prime,Product Quality,Dis Satisfied
11621,NORTH,42,72,Prime,Website UI,Satisfied
11622,EAST,23,45,Prime,Product Quality,Satisfied
11623,SOUTH,69,34,Prime,Packing & Shipping,Dis Satisfied
11624,EAST,42,93,Non_Prime,Website UI,Satisfied
11625,NORTH,46,32,Non_Prime,Packing & Shipping,Dis Satisfied
11626,NORTH,53,26,Non_Prime,Packing & Shipping,Dis Satisfied
11627,EAST,41,74,Prime,Website UI,Satisfied
11628,NORTH,49,24,Prime,Website UI,Dis Satisfied
11629,SOUTH,45,17,Prime,Website UI,Dis Satisfied
11630,NORTH,49,30,Prime,Product Quality,Dis Satisfied
11631,NORTH,42,40,Prime,Packing & Shipping,Dis Satisfied
11632,NORTH,34,38,Prime,Website UI,Satisfied
11633,SOUTH,59,14,Non_Prime,Product Quality,Dis Satisfied
11634,WEST,42,34,Non_Prime,Product Quality,Dis Satisfied
11635,SOUTH,37,5,Non_Prime,Website UI,Dis Satisfied
11636,NORTH,43,65,Prime,Website UI,Satisfied
11637,WEST,62,9,Non_Prime,Packing & Shipping,Satisfied
